longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-174.000000 38.000000 -57.53 30.50 PA(NNR) MORVEL2010
-174.000000 40.000000 -56.38 30.50 PA(NNR) MORVEL2010
-174.000000 42.000000 -55.17 30.50 PA(NNR) MORVEL2010
-174.000000 44.000000 -53.90 30.49 PA(NNR) MORVEL2010
-174.000000 46.000000 -52.55 30.49 PA(NNR) MORVEL2010
-174.000000 48.000000 -51.14 30.49 PA(NNR) MORVEL2010
-174.000000 50.000000 -49.67 30.48 PA(NNR) MORVEL2010
-174.000000 52.000000 -0.15 -23.06 NA(NNR) MORVEL2010
-174.000000 54.000000 -0.07 -23.06 NA(NNR) MORVEL2010
-174.000000 56.000000 0.02 -23.06 NA(NNR) MORVEL2010
-174.000000 58.000000 0.10 -23.05 NA(NNR) MORVEL2010
-174.000000 60.000000 0.18 -23.05 NA(NNR) MORVEL2010
-174.000000 62.000000 0.27 -23.05 NA(NNR) MORVEL2010
-174.000000 64.000000 0.35 -23.05 NA(NNR) MORVEL2010
-174.000000 66.000000 0.43 -23.04 NA(NNR) MORVEL2010
-174.000000 68.000000 0.51 -23.04 NA(NNR) MORVEL2010
-174.000000 70.000000 0.59 -23.04 NA(NNR) MORVEL2010
-174.000000 72.000000 0.67 -23.04 NA(NNR) MORVEL2010
-174.000000 74.000000 0.75 -23.04 NA(NNR) MORVEL2010
-174.000000 76.000000 0.83 -23.04 NA(NNR) MORVEL2010
-174.000000 78.000000 0.91 -23.04 NA(NNR) MORVEL2010
-174.000000 80.000000 0.99 -23.03 NA(NNR) MORVEL2010
-174.000000 82.000000 1.06 -23.03 NA(NNR) MORVEL2010
-174.000000 84.000000 1.14 -23.03 NA(NNR) MORVEL2010
-174.000000 86.000000 1.21 -23.03 NA(NNR) MORVEL2010
-174.000000 88.000000 1.28 -23.03 NA(NNR) MORVEL2010
-174.000000 90.000000 1.35 -23.03 NA(NNR) MORVEL2010
-172.000000 -90.000000 6.80 -9.32 AN(NNR) MORVEL2010
-172.000000 -88.000000 7.68 -9.32 AN(NNR) MORVEL2010
-172.000000 -86.000000 8.55 -9.32 AN(NNR) MORVEL2010
-172.000000 -84.000000 9.41 -9.32 AN(NNR) MORVEL2010
-172.000000 -82.000000 10.27 -9.32 AN(NNR) MORVEL2010
-172.000000 -80.000000 11.10 -9.32 AN(NNR) MORVEL2010
-172.000000 -78.000000 11.93 -9.32 AN(NNR) MORVEL2010
-172.000000 -76.000000 12.74 -9.32 AN(NNR) MORVEL2010
-172.000000 -74.000000 13.53 -9.32 AN(NNR) MORVEL2010
-172.000000 -72.000000 14.31 -9.32 AN(NNR) MORVEL2010
-172.000000 -70.000000 15.07 -9.32 AN(NNR) MORVEL2010
-172.000000 -68.000000 15.81 -9.32 AN(NNR) MORVEL2010
-172.000000 -66.000000 16.53 -9.33 AN(NNR) MORVEL2010
-172.000000 -64.000000 -20.23 30.80 PA(NNR) MORVEL2010
-172.000000 -62.000000 -22.40 30.80 PA(NNR) MORVEL2010
-172.000000 -60.000000 -24.54 30.81 PA(NNR) MORVEL2010
-172.000000 -58.000000 -26.65 30.81 PA(NNR) MORVEL2010
-172.000000 -56.000000 -28.72 30.81 PA(NNR) MORVEL2010
-172.000000 -54.000000 -30.76 30.82 PA(NNR) MORVEL2010
-172.000000 -52.000000 -32.77 30.82 PA(NNR) MORVEL2010
-172.000000 -50.000000 -34.73 30.82 PA(NNR) MORVEL2010
-172.000000 -48.000000 -36.65 30.83 PA(NNR) MORVEL2010
-172.000000 -46.000000 -38.52 30.83 PA(NNR) MORVEL2010
-172.000000 -44.000000 -40.35 30.84 PA(NNR) MORVEL2010
