longitude_degE latitude_degN Evel_mmyr Nvel_mmyr plate_reference model
-176.000000 -58.000000 -26.72 32.29 PA(NNR) ITRF2020
-176.000000 -56.000000 -28.86 32.29 PA(NNR) ITRF2020
-176.000000 -54.000000 -30.97 32.29 PA(NNR) ITRF2020
-176.000000 -52.000000 -33.04 32.30 PA(NNR) ITRF2020
-176.000000 -50.000000 -35.08 32.30 PA(NNR) ITRF2020
-176.000000 -48.000000 -37.06 32.31 PA(NNR) ITRF2020
-176.000000 -46.000000 -39.01 32.31 PA(NNR) ITRF2020
-176.000000 -44.000000 -40.90 32.31 PA(NNR) ITRF2020
-176.000000 -42.000000 -42.74 32.32 PA(NNR) ITRF2020
-176.000000 -40.000000 -44.53 32.32 PA(NNR) ITRF2020
-176.000000 -38.000000 -46.27 32.32 PA(NNR) ITRF2020
-176.000000 -36.000000 -47.95 32.33 PA(NNR) ITRF2020
-176.000000 -34.000000 -49.57 32.33 PA(NNR) ITRF2020
-176.000000 -32.000000 -51.13 32.34 PA(NNR) ITRF2020
-176.000000 -30.000000 -52.63 32.34 PA(NNR) ITRF2020
-176.000000 -28.000000 10.83 33.01 AU(NNR) ITRF2020
-176.000000 -26.000000 12.92 33.02 AU(NNR) ITRF2020
-176.000000 -24.000000 15.00 33.02 AU(NNR) ITRF2020
-176.000000 -22.000000 17.06 33.02 AU(NNR) ITRF2020
-176.000000 -20.000000 19.10 33.02 AU(NNR) ITRF2020
-176.000000 -18.000000 21.12 33.03 AU(NNR) ITRF2020
-176.000000 -16.000000 23.11 33.03 AU(NNR) ITRF2020
-176.000000 -14.000000 -62.17 32.36 PA(NNR) ITRF2020
-176.000000 -12.000000 -63.04 32.36 PA(NNR) ITRF2020
-176.000000 -10.000000 -63.83 32.36 PA(NNR) ITRF2020
-176.000000 -8.000000 -64.54 32.36 PA(NNR) ITRF2020
-176.000000 -6.000000 -65.18 32.36 PA(NNR) ITRF2020
-176.000000 -4.000000 -65.73 32.37 PA(NNR) ITRF2020
-176.000000 -2.000000 -66.21 32.37 PA(NNR) ITRF2020
-176.000000 0.000000 -66.61 32.37 PA(NNR) ITRF2020
-176.000000 2.000000 -66.92 32.37 PA(NNR) ITRF2020
-176.000000 4.000000 -67.16 32.37 PA(NNR) ITRF2020
-176.000000 6.000000 -67.31 32.36 PA(NNR) ITRF2020
-176.000000 8.000000 -67.38 32.36 PA(NNR) ITRF2020
-176.000000 10.000000 -67.37 32.36 PA(NNR) ITRF2020
-176.000000 12.000000 -67.28 32.36 PA(NNR) ITRF2020
-176.000000 14.000000 -67.11 32.36 PA(NNR) ITRF2020
-176.000000 16.000000 -66.85 32.36 PA(NNR) ITRF2020
-176.000000 18.000000 -66.52 32.36 PA(NNR) ITRF2020
-176.000000 20.000000 -66.10 32.35 PA(NNR) ITRF2020
-176.000000 22.000000 -65.60 32.35 PA(NNR) ITRF2020
-176.000000 24.000000 -65.03 32.35 PA(NNR) ITRF2020
-176.000000 26.000000 -64.37 32.35 PA(NNR) ITRF2020
-176.000000 28.000000 -63.64 32.34 PA(NNR) ITRF2020
-176.000000 30.000000 -62.83 32.34 PA(NNR) ITRF2020
-176.000000 32.000000 -61.94 32.34 PA(NNR) ITRF2020
-176.000000 34.000000 -60.98 32.33 PA(NNR) ITRF2020
-176.000000 36.000000 -59.95 32.33 PA(NNR) ITRF2020
-176.000000 38.000000 -58.84 32.32 PA(NNR) ITRF2020
-176.000000 40.000000 -57.65 32.32 PA(NNR) ITRF2020
-176.000000 42.000000 -56.40 32.32 PA(NNR) ITRF2020
-176.000000 44.000000 -55.08 32.31 PA(NNR) ITRF2020
-176.000000 46.000000 -53.69 32.31 PA(NNR) ITRF2020
-176.000000 48.000000 -52.24 32.31 PA(NNR) ITRF2020
-176.000000 50.000000 -50.72 32.30 PA(NNR) ITRF2020
-176.000000 52.000000 -1.91 -20.60 NA(NNR) ITRF2020
-176.000000 54.000000 -1.82 -20.60 NA(NNR) ITRF2020
-176.000000 56.000000 -1.74 -20.59 NA(NNR) ITRF2020
-176.000000 58.000000 -1.65 -20.59 NA(NNR) ITRF2020
-176.000000 60.000000 -1.56 -20.59 NA(NNR) ITRF2020
-176.000000 62.000000 -1.47 -20.59 NA(NNR) ITRF2020
-176.000000 64.000000 -1.38 -20.59 NA(NNR) ITRF2020
-176.000000 66.000000 -1.28 -20.58 NA(NNR) ITRF2020
-176.000000 68.000000 -1.18 -20.58 NA(NNR) ITRF2020
-176.000000 70.000000 -1.08 -20.58 NA(NNR) ITRF2020
-176.000000 72.000000 -0.99 -20.58 NA(NNR) ITRF2020
-176.000000 74.000000 -0.88 -20.58 NA(NNR) ITRF2020
-176.000000 76.000000 -0.78 -20.58 NA(NNR) ITRF2020
-176.000000 78.000000 -0.68 -20.57 NA(NNR) ITRF2020
-176.000000 80.000000 -0.58 -20.57 NA(NNR) ITRF2020
-176.000000 82.000000 -0.47 -20.57 NA(NNR) ITRF2020
-176.000000 84.000000 -0.37 -20.57 NA(NNR) ITRF2020
-176.000000 86.000000 -0.26 -20.57 NA(NNR) ITRF2020
-176.000000 88.000000 -0.15 -20.57 NA(NNR) ITRF2020
-176.000000 90.000000 -0.05 -20.57 NA(NNR) ITRF2020
-174.000000 -90.000000 9.25 -8.70 AN(NNR) ITRF2020
-174.000000 -88.000000 9.98 -8.70 AN(NNR) ITRF2020
-174.000000 -86.000000 10.69 -8.70 AN(NNR) ITRF2020
-174.000000 -84.000000 11.40 -8.70 AN(NNR) ITRF2020
-174.000000 -82.000000 12.09 -8.70 AN(NNR) ITRF2020
-174.000000 -80.000000 12.76 -8.70 AN(NNR) ITRF2020
-174.000000 -78.000000 13.42 -8.70 AN(NNR) ITRF2020
-174.000000 -76.000000 14.06 -8.70 AN(NNR) ITRF2020
-174.000000 -74.000000 14.69 -8.70 AN(NNR) ITRF2020
-174.000000 -72.000000 15.29 -8.70 AN(NNR) ITRF2020
-174.000000 -70.000000 15.88 -8.70 AN(NNR) ITRF2020
-174.000000 -68.000000 16.45 -8.70 AN(NNR) ITRF2020
-174.000000 -66.000000 17.00 -8.70 AN(NNR) ITRF2020
-174.000000 -64.000000 -21.11 32.62 PA(NNR) ITRF2020
-174.000000 -62.000000 -23.33 32.62 PA(NNR) ITRF2020
-174.000000 -60.000000 -25.52 32.62 PA(NNR) ITRF2020
-174.000000 -58.000000 -27.68 32.63 PA(NNR) ITRF2020
-174.000000 -56.000000 -29.80 32.63 PA(NNR) ITRF2020
-174.000000 -54.000000 -31.89 32.63 PA(NNR) ITRF2020
-174.000000 -52.000000 -33.94 32.64 PA(NNR) ITRF2020
-174.000000 -50.000000 -35.94 32.64 PA(NNR) ITRF2020
-174.000000 -48.000000 -37.90 32.64 PA(NNR) ITRF2020
-174.000000 -46.000000 -39.82 32.65 PA(NNR) ITRF2020
-174.000000 -44.000000 -41.68 32.65 PA(NNR) ITRF2020
-174.000000 -42.000000 -43.50 32.66 PA(NNR) ITRF2020
-174.000000 -40.000000 -45.26 32.66 PA(NNR) ITRF2020
-174.000000 -38.000000 -46.97 32.66 PA(NNR) ITRF2020
-174.000000 -36.000000 -48.61 32.67 PA(NNR) ITRF2020
-174.000000 -34.000000 -50.20 32.67 PA(NNR) ITRF2020
-174.000000 -32.000000 -51.73 32.67 PA(NNR) ITRF2020
-174.000000 -30.000000 -53.20 32.68 PA(NNR) ITRF2020
-174.000000 -28.000000 -54.60 32.68 PA(NNR) ITRF2020
-174.000000 -26.000000 -55.93 32.68 PA(NNR) ITRF2020
-174.000000 -24.000000 14.55 31.31 AU(NNR) ITRF2020
-174.000000 -22.000000 16.64 31.31 AU(NNR) ITRF2020
-174.000000 -20.000000 18.72 31.32 AU(NNR) ITRF2020
-174.000000 -18.000000 20.77 31.32 AU(NNR) ITRF2020
-174.000000 -16.000000 22.80 31.32 AU(NNR) ITRF2020
-174.000000 -14.000000 -62.45 32.70 PA(NNR) ITRF2020
-174.000000 -12.000000 -63.28 32.70 PA(NNR) ITRF2020
-174.000000 -10.000000 -64.03 32.70 PA(NNR) ITRF2020
-174.000000 -8.000000 -64.70 32.70 PA(NNR) ITRF2020
-174.000000 -6.000000 -65.30 32.70 PA(NNR) ITRF2020
-174.000000 -4.000000 -65.81 32.70 PA(NNR) ITRF2020
-174.000000 -2.000000 -66.25 32.70 PA(NNR) ITRF2020
-174.000000 0.000000 -66.61 32.70 PA(NNR) ITRF2020
-174.000000 2.000000 -66.88 32.70 PA(NNR) ITRF2020
-174.000000 4.000000 -67.08 32.70 PA(NNR) ITRF2020
-174.000000 6.000000 -67.19 32.70 PA(NNR) ITRF2020
-174.000000 8.000000 -67.22 32.70 PA(NNR) ITRF2020
-174.000000 10.000000 -67.17 32.70 PA(NNR) ITRF2020
-174.000000 12.000000 -67.04 32.70 PA(NNR) ITRF2020
-174.000000 14.000000 -66.83 32.70 PA(NNR) ITRF2020
-174.000000 16.000000 -66.54 32.70 PA(NNR) ITRF2020
-174.000000 18.000000 -66.17 32.69 PA(NNR) ITRF2020
-174.000000 20.000000 -65.71 32.69 PA(NNR) ITRF2020
-174.000000 22.000000 -65.18 32.69 PA(NNR) ITRF2020
-174.000000 24.000000 -64.57 32.69 PA(NNR) ITRF2020
-174.000000 26.000000 -63.88 32.68 PA(NNR) ITRF2020
-174.000000 28.000000 -63.11 32.68 PA(NNR) ITRF2020
-174.000000 30.000000 -62.27 32.68 PA(NNR) ITRF2020
-174.000000 32.000000 -61.35 32.67 PA(NNR) ITRF2020
-174.000000 34.000000 -60.35 32.67 PA(NNR) ITRF2020
-174.000000 36.000000 -59.28 32.67 PA(NNR) ITRF2020
-174.000000 38.000000 -58.14 32.66 PA(NNR) ITRF2020
-174.000000 40.000000 -56.93 32.66 PA(NNR) ITRF2020
-174.000000 42.000000 -55.65 32.66 PA(NNR) ITRF2020
-174.000000 44.000000 -54.30 32.65 PA(NNR) ITRF2020
-174.000000 46.000000 -52.88 32.65 PA(NNR) ITRF2020
-174.000000 48.000000 -51.40 32.64 PA(NNR) ITRF2020
-174.000000 50.000000 -49.85 32.64 PA(NNR) ITRF2020
-174.000000 52.000000 -2.47 -20.58 NA(NNR) ITRF2020
-174.000000 54.000000 -2.40 -20.58 NA(NNR) ITRF2020
-174.000000 56.000000 -2.33 -20.58 NA(NNR) ITRF2020
-174.000000 58.000000 -2.26 -20.58 NA(NNR) ITRF2020
-174.000000 60.000000 -2.18 -20.57 NA(NNR) ITRF2020
-174.000000 62.000000 -2.10 -20.57 NA(NNR) ITRF2020
-174.000000 64.000000 -2.02 -20.57 NA(NNR) ITRF2020
-174.000000 66.000000 -1.94 -20.57 NA(NNR) ITRF2020
-174.000000 68.000000 -1.85 -20.57 NA(NNR) ITRF2020
-174.000000 70.000000 -1.76 -20.57 NA(NNR) ITRF2020
-174.000000 72.000000 -1.67 -20.56 NA(NNR) ITRF2020
-174.000000 74.000000 -1.57 -20.56 NA(NNR) ITRF2020
-174.000000 76.000000 -1.48 -20.56 NA(NNR) ITRF2020
-174.000000 78.000000 -1.38 -20.56 NA(NNR) ITRF2020
-174.000000 80.000000 -1.28 -20.56 NA(NNR) ITRF2020
-174.000000 82.000000 -1.18 -20.56 NA(NNR) ITRF2020
-174.000000 84.000000 -1.08 -20.56 NA(NNR) ITRF2020
-174.000000 86.000000 -0.98 -20.56 NA(NNR) ITRF2020
-174.000000 88.000000 -0.87 -20.56 NA(NNR) ITRF2020
-174.000000 90.000000 -0.77 -20.56 NA(NNR) ITRF2020
-172.000000 -90.000000 9.55 -8.37 AN(NNR) ITRF2020
-172.000000 -88.000000 10.28 -8.37 AN(NNR) ITRF2020
-172.000000 -86.000000 10.99 -8.37 AN(NNR) ITRF2020
-172.000000 -84.000000 11.69 -8.37 AN(NNR) ITRF2020
-172.000000 -82.000000 12.38 -8.37 AN(NNR) ITRF2020
-172.000000 -80.000000 13.05 -8.37 AN(NNR) ITRF2020
-172.000000 -78.000000 13.71 -8.37 AN(NNR) ITRF2020
-172.000000 -76.000000 14.35 -8.37 AN(NNR) ITRF2020
-172.000000 -74.000000 14.97 -8.37 AN(NNR) ITRF2020
-172.000000 -72.000000 15.58 -8.37 AN(NNR) ITRF2020
-172.000000 -70.000000 16.16 -8.37 AN(NNR) ITRF2020
-172.000000 -68.000000 16.72 -8.37 AN(NNR) ITRF2020
-172.000000 -66.000000 17.27 -8.37 AN(NNR) ITRF2020
-172.000000 -64.000000 -22.14 32.91 PA(NNR) ITRF2020
-172.000000 -62.000000 -24.34 32.92 PA(NNR) ITRF2020
-172.000000 -60.000000 -26.51 32.92 PA(NNR) ITRF2020
-172.000000 -58.000000 -28.65 32.92 PA(NNR) ITRF2020
-172.000000 -56.000000 -30.75 32.93 PA(NNR) ITRF2020
-172.000000 -54.000000 -32.81 32.93 PA(NNR) ITRF2020
-172.000000 -52.000000 -34.84 32.93 PA(NNR) ITRF2020
-172.000000 -50.000000 -36.82 32.94 PA(NNR) ITRF2020
-172.000000 -48.000000 -38.75 32.94 PA(NNR) ITRF2020
-172.000000 -46.000000 -40.64 32.95 PA(NNR) ITRF2020
-172.000000 -44.000000 -42.48 32.95 PA(NNR) ITRF2020
-172.000000 -42.000000 -44.26 32.95 PA(NNR) ITRF2020
-172.000000 -40.000000 -45.99 32.96 PA(NNR) ITRF2020
-172.000000 -38.000000 -47.67 32.96 PA(NNR) ITRF2020
-172.000000 -36.000000 -49.29 32.96 PA(NNR) ITRF2020
-172.000000 -34.000000 -50.84 32.97 PA(NNR) ITRF2020
-172.000000 -32.000000 -52.34 32.97 PA(NNR) ITRF2020
-172.000000 -30.000000 -53.77 32.98 PA(NNR) ITRF2020
-172.000000 -28.000000 -55.13 32.98 PA(NNR) ITRF2020
-172.000000 -26.000000 -56.43 32.98 PA(NNR) ITRF2020
-172.000000 -24.000000 -57.66 32.98 PA(NNR) ITRF2020
-172.000000 -22.000000 -58.82 32.99 PA(NNR) ITRF2020
-172.000000 -20.000000 -59.90 32.99 PA(NNR) ITRF2020
